Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,6,monitoring,timestamp_16,"492",s,heart_rate,"101",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"106|0|64|224",,,,,,,,,,,,,,,,,,,,,,,
Data,2,event,timestamp,"1093337640",s,auto_activity_detect_start_timestamp,"1093336620",s,data16,"2",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"2",,,,,
Data,7,stress_level,stress_level_time,"1093337640",s,stress_level_value,"-2",,unknown,"102",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,0,respiration_rate,timestamp,"1093337640",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"552",s,heart_rate,"112",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"44|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,7,stress_level,stress_level_time,"1093337700",s,stress_level_value,"-2",,unknown,"102",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,0,respiration_rate,timestamp,"1093337700",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"612",s,heart_rate,"106",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"16|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,7,stress_level,stress_level_time,"1093337760",s,stress_level_value,"96",,unknown,"-94",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,0,respiration_rate,timestamp,"1093337760",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"672",s,heart_rate,"108",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"29|2|0|0",,,,,,,,,,,,,,,,,,,,,,,
Definition,6,monitoring,cycles,1,,active_time,1,,active_calories,1,,timestamp_16,1,,current_activity_type_intensity,1,,,,,,,,,,,
Data,6,monitoring,steps,"2238",cycles,active_time,"2476.0",s,active_calories,"142",kcal,timestamp_16,"672",s,current_activity_type_intensity,"70",,activity_type,"6",,intensity,"2.0",,,,,
Data,7,stress_level,stress_level_time,"1093337820",s,stress_level_value,"-2",,unknown,"102",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,0,respiration_rate,timestamp,"1093337820",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,7,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"732",s,heart_rate,"115",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"34|64|63|8",,,,,,,,,,,,,,,,,,,,,,,
Definition,0,stress_level,stress_level_time,1,,stress_level_value,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093337880",s,stress_level_value,"-2",,unknown,"102",,unknown,"65",,unknown,"1",,,,,,,,,,,
Definition,1,respiration_rate,timestamp,1,,respiration_rate,1,,,,,,,,,,,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093337880",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"792",s,heart_rate,"110",bpm,,,,,,,,,,,,,,,,,,,
Data,3,unknown,unknown,"37|3|43|65|2|2|64|206|206|248|4|56|0|0|0|0|0|3|2|4|5|4|1|0|27",,,,,,,,,,,,,,,,,,,,,,,
Definition,2,unknown,unknown,4,,,,,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"100|184|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,3,unknown,unknown,"72|3|43|65|2|2|84|206|206|4|4|56|0|0|0|0|0|243|244|244|244|245|1|0|24",,,,,,,,,,,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093337940",s,stress_level_value,"96",,unknown,"-95",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093337940",,respiration_rate,"13.5",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"852",s,heart_rate,"103",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,cycles,"0.0",cycles,active_time,"227.0",s,active_calories,"21",kcal,timestamp_16,"852",s,current_activity_type_intensity,"160",,activity_type,"0",,intensity,"5.0",,,,,
Data,0,stress_level,stress_level_time,"1093338000",s,stress_level_value,"93",,unknown,"-91",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338000",,respiration_rate,"12.82",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"912",s,heart_rate,"100",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093338060",s,stress_level_value,"95",,unknown,"-93",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338060",,respiration_rate,"12.93",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"972",s,heart_rate,"98",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"8|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093338120",s,stress_level_value,"91",,unknown,"-88",,unknown,"64",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338120",,respiration_rate,"12.72",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1032",s,heart_rate,"97",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"216|219|27|16",,,,,,,,,,,,,,,,,,,,,,,
Definition,3,event,timestamp,1,,start_timestamp,1,,data16,1,,event,1,,event_type,1,,activity_type,1,,unknown,1,,,,,
Data,3,event,timestamp,"1093338180",s,auto_activity_detect_start_timestamp,"1093336740",s,data16,"9",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"9",,,,,
Data,0,stress_level,stress_level_time,"1093338180",s,stress_level_value,"91",,unknown,"-88",,unknown,"64",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338180",,respiration_rate,"13.43",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1092",s,heart_rate,"98",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Definition,4,monitoring,timestamp,1,,current_activity_type_intensity,1,,,,,,,,,,,,,,,,,,,,
Data,4,monitoring,timestamp,"1093338180",s,current_activity_type_intensity,"168",,activity_type,"8",,intensity,"5.0",,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093338240",s,stress_level_value,"93",,unknown,"-91",,unknown,"64",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338240",,respiration_rate,"14.19",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1152",s,heart_rate,"105",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093338300",s,stress_level_value,"96",,unknown,"-95",,unknown,"64",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338300",,respiration_rate,"13.36",breaths/min,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"10|0|0|24",,,,,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,steps,"2268",cycles,active_time,"2596.0",s,active_calories,"151",kcal,timestamp_16,"1212",s,current_activity_type_intensity,"6",,activity_type,"6",,intensity,"0.0",,,,,
Data,0,stress_level,stress_level_time,"1093338360",s,stress_level_value,"-1",,unknown,"101",,unknown,"64",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338360",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1272",s,heart_rate,"107",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"10|0|0|32",,,,,,,,,,,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093338420",s,stress_level_value,"97",,unknown,"-96",,unknown,"64",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338420",,respiration_rate,"13.04",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1332",s,heart_rate,"102",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"74|140|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,cycles,"0.0",cycles,active_time,"347.0",s,active_calories,"30",kcal,timestamp_16,"1332",s,current_activity_type_intensity,"128",,activity_type,"0",,intensity,"4.0",,,,,
Data,0,stress_level,stress_level_time,"1093338480",s,stress_level_value,"94",,unknown,"-92",,unknown,"63",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338480",,respiration_rate,"13.52",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1392",s,heart_rate,"108",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"4|2|0|40",,,,,,,,,,,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093338540",s,stress_level_value,"-1",,unknown,"101",,unknown,"63",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338540",,respiration_rate,"13.95",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1452",s,heart_rate,"111",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"12|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,steps,"2295",cycles,active_time,"2716.0",s,active_calories,"163",kcal,timestamp_16,"1452",s,current_activity_type_intensity,"6",,activity_type,"6",,intensity,"0.0",,,,,
Data,0,stress_level,stress_level_time,"1093338600",s,stress_level_value,"98",,unknown,"-97",,unknown,"63",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338600",,respiration_rate,"13.55",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1512",s,heart_rate,"110",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"0|0|0|48",,,,,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,cycles,"0.0",cycles,active_time,"407.0",s,active_calories,"36",kcal,timestamp_16,"1512",s,current_activity_type_intensity,"0",,activity_type,"0",,intensity,"0.0",,,,,
Data,0,stress_level,stress_level_time,"1093338660",s,stress_level_value,"98",,unknown,"-97",,unknown,"63",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338660",,respiration_rate,"14.12",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1572",s,heart_rate,"112",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093338720",s,stress_level_value,"98",,unknown,"-97",,unknown,"62",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338720",,respiration_rate,"13.86",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1632",s,heart_rate,"110",bpm,,,,,,,,,,,,,,,,,,,
Definition,5,unknown,unknown,25,,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"124|6|43|65|2|2|5|23|26|210|210|56|0|0|1|1|1|209|209|209|209|209|1|8|44",,,,,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,cycles,"0.0",cycles,active_time,"527.0",s,active_calories,"48",kcal,timestamp_16,"1632",s,current_activity_type_intensity,"64",,activity_type,"0",,intensity,"2.0",,,,,
Data,0,stress_level,stress_level_time,"1093338780",s,stress_level_value,"95",,unknown,"-93",,unknown,"62",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338780",,respiration_rate,"13.97",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1692",s,heart_rate,"103",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093338840",s,stress_level_value,"-1",,unknown,"101",,unknown,"62",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338840",,respiration_rate,"13.46",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1752",s,heart_rate,"105",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"0|0|0|80",,,,,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,steps,"2323",cycles,active_time,"2836.0",s,active_calories,"172",kcal,timestamp_16,"1752",s,current_activity_type_intensity,"6",,activity_type,"6",,intensity,"0.0",,,,,
Data,0,stress_level,stress_level_time,"1093338900",s,stress_level_value,"-1",,unknown,"101",,unknown,"62",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338900",,respiration_rate,"12.93",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1812",s,heart_rate,"103",bpm,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,cycles,"0.0",cycles,active_time,"587.0",s,active_calories,"52",kcal,timestamp_16,"1812",s,current_activity_type_intensity,"96",,activity_type,"0",,intensity,"3.0",,,,,
Data,2,unknown,unknown,"100|156|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093338960",s,stress_level_value,"-1",,unknown,"101",,unknown,"62",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093338960",,respiration_rate,"13.31",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1872",s,heart_rate,"110",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"29|2|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,steps,"2336",cycles,active_time,"2896.0",s,active_calories,"178",kcal,timestamp_16,"1872",s,current_activity_type_intensity,"6",,activity_type,"6",,intensity,"0.0",,,,,
Data,0,stress_level,stress_level_time,"1093339020",s,stress_level_value,"97",,unknown,"-96",,unknown,"62",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093339020",,respiration_rate,"13.49",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1932",s,heart_rate,"116",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,0,stress_level,stress_level_time,"1093339080",s,stress_level_value,"99",,unknown,"-98",,unknown,"62",,unknown,"1",,,,,,,,,,,
Data,1,respiration_rate,timestamp,"1093339080",,respiration_rate,"13.52",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1992",s,heart_rate,"108",bpm,,,,,,,,,,,,,,,,,,,
