Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,6,monitoring,timestamp_16,"57448",s,heart_rate,"76",bpm,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,steps,"1133",cycles,active_time,"1408.0",s,active_calories,"73",kcal,timestamp_16,"57448",s,current_activity_type_intensity,"102",,activity_type,"6",,intensity,"3.0",,,,,
Data,0,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329060",s,stress_level_value,"-1",,unknown,"101",,unknown,"87",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329060",,respiration_rate,"14.72",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"57508",s,heart_rate,"78",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|80",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329120",s,stress_level_value,"30",,unknown,"-7",,unknown,"87",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329120",,respiration_rate,"13.91",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"57568",s,heart_rate,"70",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"4|40|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1093329120",s,current_activity_type_intensity,"72",,activity_type,"8",,intensity,"2.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329180",s,stress_level_value,"57",,unknown,"-42",,unknown,"87",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329180",,respiration_rate,"13.93",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"57628",s,heart_rate,"71",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"29|2|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,steps,"1150",cycles,active_time,"1415.0",s,active_calories,"73",kcal,timestamp_16,"57628",s,current_activity_type_intensity,"38",,activity_type,"6",,intensity,"1.0",,,,,
Data,4,stress_level,stress_level_time,"1093329240",s,stress_level_value,"-2",,unknown,"102",,unknown,"86",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329240",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"57688",s,heart_rate,"80",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|224|63|8",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329300",s,stress_level_value,"86",,unknown,"-81",,unknown,"86",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329300",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"57748",s,heart_rate,"93",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"152|130|2|16",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329360",s,stress_level_value,"75",,unknown,"-67",,unknown,"86",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329360",,respiration_rate,"13.69",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"57808",s,heart_rate,"92",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329420",s,stress_level_value,"94",,unknown,"-92",,unknown,"86",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329420",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"57868",s,heart_rate,"88",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1093329420",s,current_activity_type_intensity,"168",,activity_type,"8",,intensity,"5.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329480",s,stress_level_value,"84",,unknown,"-79",,unknown,"85",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329480",,respiration_rate,"13.15",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"57928",s,heart_rate,"110",bpm,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"72|226|42|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|0|0|24",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,cycles,"0.0",cycles,active_time,"60.0",s,active_calories,"4",kcal,timestamp_16,"57928",s,current_activity_type_intensity,"128",,activity_type,"0",,intensity,"4.0",,,,,
Data,4,stress_level,stress_level_time,"1093329540",s,stress_level_value,"70",,unknown,"-60",,unknown,"85",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329540",,respiration_rate,"12.99",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"57988",s,heart_rate,"81",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,steps,"1161",cycles,active_time,"1475.0",s,active_calories,"74",kcal,timestamp_16,"57988",s,current_activity_type_intensity,"102",,activity_type,"6",,intensity,"3.0",,,,,
Data,4,stress_level,stress_level_time,"1093329600",s,stress_level_value,"75",,unknown,"-67",,unknown,"85",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329600",,respiration_rate,"13.45",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"58048",s,heart_rate,"79",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|64|2|32",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"192|226|42|65|2|2|48|164|164|248|239|234|0|0|0|0|0|240|240|240|239|239|1|0|36",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"192|226|42|65|2|2|67|164|164|239|249|234|0|0|0|0|0|0|254|253|252|250|1|0|20",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329660",s,stress_level_value,"71",,unknown,"-61",,unknown,"85",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329660",,respiration_rate,"13.83",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"58108",s,heart_rate,"81",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"60|68|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329720",s,stress_level_value,"63",,unknown,"-50",,unknown,"84",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329720",,respiration_rate,"14.33",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"4|2|0|40",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329780",s,stress_level_value,"68",,unknown,"-57",,unknown,"84",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329780",,respiration_rate,"15.2",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"58228",s,heart_rate,"80",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|48",,,,,,,,,,,,,,,,,,,,,,,
Definition,3,event,timestamp,1,,start_timestamp,1,,data16,1,,event,1,,event_type,1,,activity_type,1,,unknown,1,,,,,
Data,3,event,timestamp,"1093329840",s,auto_activity_detect_start_timestamp,"1093327320",s,data16,"27",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"27",,,,,
Data,2,monitoring,timestamp,"1093329780",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093329840",s,stress_level_value,"72",,unknown,"-63",,unknown,"84",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329840",,respiration_rate,"14.68",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"58288",s,heart_rate,"83",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,steps,"1172",cycles,active_time,"1535.0",s,active_calories,"76",kcal,timestamp_16,"58288",s,current_activity_type_intensity,"102",,activity_type,"6",,intensity,"3.0",,,,,
Data,4,stress_level,stress_level_time,"1093329900",s,stress_level_value,"57",,unknown,"-42",,unknown,"84",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329900",,respiration_rate,"14.2",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"58348",s,heart_rate,"81",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,3,event,timestamp,"1093329960",s,auto_activity_detect_start_timestamp,"1093328940",s,data16,"2",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"2",,,,,
Data,4,stress_level,stress_level_time,"1093329960",s,stress_level_value,"73",,unknown,"-64",,unknown,"83",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093329960",,respiration_rate,"13.82",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"58408",s,heart_rate,"77",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093330020",s,stress_level_value,"81",,unknown,"-74",,unknown,"83",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093330020",,respiration_rate,"14.35",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"58468",s,heart_rate,"82",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|80",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1093330020",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093330080",s,stress_level_value,"72",,unknown,"-63",,unknown,"83",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093330080",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"58528",s,heart_rate,"84",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"46|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"160|228|42|65|2|2|4|200|208|245|245|234|1|3|1|2|1|245|245|245|245|245|1|7|38",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093330140",s,stress_level_value,"-2",,unknown,"102",,unknown,"83",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093330140",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"58588",s,heart_rate,"87",bpm,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"220|228|42|65|2|2|16|220|228|245|253|44|1|1|2|2|2|255|255|255|254|254|1|10|118",,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"220|228|42|65|2|2|1|245|253|253|255|44|2|1|2|2|1|255|255|255|255|255|1|25|81",,,,,,,,,,,,,,,,,,,,,,,
Definition,4,monitoring,ascent,1,,unknown,1,,timestamp_16,1,,,,,,,,,,,,,,,,,
Data,4,monitoring,ascent,"2.94",m,unknown,"7671",,timestamp_16,"58588",s,,,,,,,,,,,,,,,,
Definition,5,stress_level,stress_level_time,1,,stress_level_value,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093330200",s,stress_level_value,"-2",,unknown,"102",,unknown,"82",,unknown,"1",,,,,,,,,,,
Definition,6,respiration_rate,timestamp,1,,respiration_rate,1,,,,,,,,,,,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093330200",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,7,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"58648",s,heart_rate,"97",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093330260",s,stress_level_value,"-2",,unknown,"102",,unknown,"82",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093330260",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"58708",s,heart_rate,"101",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"100|156|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093330320",s,stress_level_value,"-2",,unknown,"102",,unknown,"82",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093330320",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"58768",s,heart_rate,"100",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"46|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093330380",s,stress_level_value,"-1",,unknown,"101",,unknown,"82",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093330380",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"58828",s,heart_rate,"91",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093330440",s,stress_level_value,"-2",,unknown,"102",,unknown,"82",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093330440",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"58888",s,heart_rate,"82",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"46|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093330500",s,stress_level_value,"-1",,unknown,"101",,unknown,"82",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093330500",,respiration_rate,"13.87",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"58948",s,heart_rate,"92",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093330560",s,stress_level_value,"-1",,unknown,"101",,unknown,"82",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093330560",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"59008",s,heart_rate,"90",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"29|2|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093330620",s,stress_level_value,"89",,unknown,"-85",,unknown,"81",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093330620",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"59068",s,heart_rate,"88",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|224|63|8",,,,,,,,,,,,,,,,,,,,,,,
Data,3,event,timestamp,"1093330680",s,auto_activity_detect_start_timestamp,"1093329060",s,data16,"12",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"12",,,,,
Data,5,stress_level,stress_level_time,"1093330680",s,stress_level_value,"-2",,unknown,"102",,unknown,"81",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093330680",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"59128",s,heart_rate,"94",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"46|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,3,event,timestamp,"1093330740",s,auto_activity_detect_start_timestamp,"1093329780",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"1",,,,,
Data,5,stress_level,stress_level_time,"1093330740",s,stress_level_value,"-2",,unknown,"102",,unknown,"81",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093330740",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
