Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,0,unknown,unknown,"16|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"127|180|29|65|2|2|1|89|89|39|39|101|0|0|0|0|0|41|40|40|39|39|1|0|70",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"142|180|29|65|2|2|16|112|116|40|48|38|0|1|1|1|1|48|48|48|48|48|1|19|53",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"152|180|29|65|2|2|1|116|116|48|47|38|0|0|0|0|0|48|47|47|47|47|1|4|81",,,,,,,,,,,,,,,,,,,,,,,
Definition,3,monitoring,ascent,1,,unknown,1,,timestamp_16,1,,,,,,,,,,,,,,,,,
Data,3,monitoring,ascent,"2.467",m,unknown,"10246",,timestamp_16,"46207",s,,,,,,,,,,,,,,,,
Data,3,monitoring,ascent,"2.512",m,unknown,"12758",,timestamp_16,"46232",s,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092465840",s,stress_level_value,"-2",,unknown,"102",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092465840",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"46256",s,heart_rate,"92",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"2|64|38|8",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092465900",s,stress_level_value,"-1",,unknown,"101",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092465900",,respiration_rate,"13.73",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"46316",s,heart_rate,"97",bpm,,,,,,,,,,,,,,,,,,,
Definition,4,monitoring,cycles,1,,active_time,1,,active_calories,1,,timestamp_16,1,,current_activity_type_intensity,1,,,,,,,,,,,
Data,4,monitoring,steps,"411",cycles,active_time,"745.0",s,active_calories,"45",kcal,timestamp_16,"46316",s,current_activity_type_intensity,"38",,activity_type,"6",,intensity,"1.0",,,,,
Data,0,unknown,unknown,"24|1|1|16",,,,,,,,,,,,,,,,,,,,,,,
Definition,5,stress_level,stress_level_time,1,,stress_level_value,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092465960",s,stress_level_value,"-2",,unknown,"102",,unknown,"52",,unknown,"1",,,,,,,,,,,
Definition,6,respiration_rate,timestamp,1,,respiration_rate,1,,,,,,,,,,,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092465960",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,7,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"46376",s,heart_rate,"77",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466020",s,stress_level_value,"-1",,unknown,"101",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466020",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"46436",s,heart_rate,"80",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466080",s,stress_level_value,"-2",,unknown,"102",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466080",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"46496",s,heart_rate,"78",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"100|56|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,4,monitoring,steps,"459",cycles,active_time,"873.0",s,active_calories,"48",kcal,timestamp_16,"46496",s,current_activity_type_intensity,"70",,activity_type,"6",,intensity,"2.0",,,,,
Data,5,stress_level,stress_level_time,"1092466140",s,stress_level_value,"27",,unknown,"-2",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466140",,respiration_rate,"14.55",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"46556",s,heart_rate,"84",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,1,event,timestamp,"1092466200",s,auto_activity_detect_start_timestamp,"1092464760",s,data16,"9",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"9",,,,,
Data,5,stress_level,stress_level_time,"1092466200",s,stress_level_value,"18",,unknown,"28",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466200",,respiration_rate,"13.78",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"46616",s,heart_rate,"64",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|0|0|24",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466260",s,stress_level_value,"24",,unknown,"5",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466260",,respiration_rate,"12.78",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"46676",s,heart_rate,"65",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|64|9|32",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1092466260",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466320",s,stress_level_value,"23",,unknown,"8",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466320",,respiration_rate,"11.9",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"46736",s,heart_rate,"69",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"4|2|0|40",,,,,,,,,,,,,,,,,,,,,,,
Data,1,event,timestamp,"1092466380",s,auto_activity_detect_start_timestamp,"1092465300",s,data16,"3",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"3",,,,,
Data,4,monitoring,steps,"481",cycles,active_time,"933.0",s,active_calories,"48",kcal,timestamp_16,"46736",s,current_activity_type_intensity,"102",,activity_type,"6",,intensity,"3.0",,,,,
Data,5,stress_level,stress_level_time,"1092466380",s,stress_level_value,"27",,unknown,"-3",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466380",,respiration_rate,"11.2",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"46796",s,heart_rate,"68",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|48",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466440",s,stress_level_value,"36",,unknown,"-15",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466440",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466500",s,stress_level_value,"16",,unknown,"37",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466500",,respiration_rate,"11.7",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466560",s,stress_level_value,"19",,unknown,"23",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466560",,respiration_rate,"12.78",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"46976",s,heart_rate,"64",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"12|0|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466620",s,stress_level_value,"15",,unknown,"40",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466620",,respiration_rate,"12.53",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466680",s,stress_level_value,"12",,unknown,"52",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466680",,respiration_rate,"12.21",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"47096",s,heart_rate,"63",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"8|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1092466680",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466740",s,stress_level_value,"13",,unknown,"48",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466740",,respiration_rate,"12.25",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"47156",s,heart_rate,"62",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|80",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466800",s,stress_level_value,"12",,unknown,"53",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466800",,respiration_rate,"12.67",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"47216",s,heart_rate,"63",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"29|2|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1092466800",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466860",s,stress_level_value,"16",,unknown,"35",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466860",,respiration_rate,"12.58",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|64|63|8",,,,,,,,,,,,,,,,,,,,,,,
Definition,0,unknown,unknown,25,,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"172|184|29|65|2|2|32|230|230|42|34|58|0|0|0|0|0|34|34|34|34|34|1|19|61",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1092466860",s,current_activity_type_intensity,"168",,activity_type,"8",,intensity,"5.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092466920",s,stress_level_value,"29",,unknown,"-5",,unknown,"52",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092466920",,respiration_rate,"12.7",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"47336",s,heart_rate,"67",bpm,,,,,,,,,,,,,,,,,,,
Definition,1,unknown,unknown,4,,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"24|1|1|16",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"152|145|119|224",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"102|197|3|208",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"180|195|3|208",,,,,,,,,,,,,,,,,,,,,,,
Data,4,monitoring,steps,"512",cycles,active_time,"955.0",s,active_calories,"49",kcal,timestamp_16,"47336",s,current_activity_type_intensity,"70",,activity_type,"6",,intensity,"2.0",,,,,
Definition,2,ohr_settings,timestamp,1,,enabled,1,,,,,,,,,,,,,,,,,,,,
Data,2,ohr_settings,timestamp,"1092466920",s,enabled,"1",,,,,,,,,,,,,,,,,,,,
Definition,3,monitoring,timestamp,1,,distance,1,,cycles,1,,active_time,1,,active_calories,1,,duration_min,1,,activity_type,1,,,,,
Data,3,monitoring,timestamp,"1092466920",s,distance,"0.0",m,cycles,"0.0",cycles,active_time,"79.0",s,active_calories,"4",kcal,duration_min,"542",min,activity_type,"0",,,,,
Data,3,monitoring,timestamp,"1092466920",s,distance,"451.12",m,steps,"512",cycles,active_time,"955.0",s,active_calories,"49",kcal,duration_min,"542",min,activity_type,"6",,,,,
Definition,4,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,4,monitoring,timestamp,"1092466920",s,unknown,"12758",,unknown,"10204",,,,,,,,,,,,,,,,,
Definition,5,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp,"1092466920",s,unknown,"0",,unknown,"0",,,,,,,,,,,,,,,,,
Definition,6,monitoring_hr_data,timestamp,1,,resting_heart_rate,1,,current_day_resting_heart_rate,1,,,,,,,,,,,,,,,,,
Data,6,monitoring_hr_data,timestamp,"1092466920",s,resting_heart_rate,"56",bpm,current_day_resting_heart_rate,"56",bpm,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"14|185|29|65|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"14|185|29|65|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
