Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Definition,6,monitoring,timestamp,1,,distance,1,,cycles,1,,active_time,1,,active_calories,1,,duration_min,1,,activity_type,1,,,,,
Data,6,monitoring,timestamp,"1093937760",s,distance,"109.26",m,steps,"124",cycles,active_time,"474.0",s,active_calories,"8",kcal,duration_min,"576",min,activity_type,"6",,,,,
Definition,7,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1093937760",s,unknown,"3048",,unknown,"0",,,,,,,,,,,,,,,,,
Definition,0,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"1093937760",s,unknown,"0",,unknown,"0",,,,,,,,,,,,,,,,,
Definition,1,monitoring_hr_data,timestamp,1,,resting_heart_rate,1,,current_day_resting_heart_rate,1,,,,,,,,,,,,,,,,,
Data,1,monitoring_hr_data,timestamp,"1093937760",s,resting_heart_rate,"55",bpm,current_day_resting_heart_rate,"56",bpm,,,,,,,,,,,,,,,,
Definition,2,ohr_settings,timestamp,1,,enabled,1,,,,,,,,,,,,,,,,,,,,
Data,2,ohr_settings,timestamp,"1093937760",s,enabled,"1",,,,,,,,,,,,,,,,,,,,
Definition,3,event,timestamp,1,,data16,1,,event,1,,event_type,1,,,,,,,,,,,,,,
Data,3,event,timestamp,"1093937813",s,data16,"200",,event,"78",,event_type,"3",,data,"200",,,,,,,,,,,
Definition,4,stress_level,stress_level_time,1,,stress_level_value,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093937820",s,stress_level_value,"93",,unknown,"-90",,unknown,"68",,unknown,"1",,,,,,,,,,,
Definition,5,respiration_rate,timestamp,1,,respiration_rate,1,,,,,,,,,,,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093937820",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,6,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"10908",s,heart_rate,"93",bpm,,,,,,,,,,,,,,,,,,,
Definition,7,unknown,unknown,25,,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"164|42|52|65|3|0|124|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"164|42|52|65|3|3|174|42|0|0|230|255|255|255|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"164|42|52|65|3|4|118|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"164|42|52|65|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"164|42|52|65|3|6|110|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"164|42|52|65|3|7|111|18|67|64|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"164|42|52|65|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"164|42|52|65|3|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"164|42|52|65|3|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"164|42|52|65|3|11|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Definition,0,unknown,unknown,4,,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"29|2|0|0",,,,,,,,,,,,,,,,,,,,,,,
Definition,1,monitoring,timestamp,1,,current_activity_type_intensity,1,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1093937820",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"10968",s,heart_rate,"100",bpm,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"216|42|52|65|2|2|32|147|147|149|141|51|0|0|0|0|0|141|141|141|141|141|1|15|39",,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|64|63|8",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093937940",s,stress_level_value,"-2",,unknown,"102",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093937940",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"11028",s,heart_rate,"103",bpm,,,,,,,,,,,,,,,,,,,
Data,7,unknown,unknown,"20|43|52|65|2|2|2|147|164|141|141|51|2|3|1|1|1|141|141|141|141|140|1|5|42",,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"152|128|0|16",,,,,,,,,,,,,,,,,,,,,,,
Definition,2,monitoring,descent,1,,unknown,1,,timestamp_16,1,,,,,,,,,,,,,,,,,
Data,2,monitoring,descent,"2.445",m,unknown,"2445",,timestamp_16,"11028",s,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1093938000",s,stress_level_value,"-2",,unknown,"102",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093938000",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"11088",s,heart_rate,"102",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"8|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Definition,3,monitoring,cycles,1,,active_time,1,,active_calories,1,,timestamp_16,1,,current_activity_type_intensity,1,,,,,,,,,,,
Data,3,monitoring,steps,"195",cycles,active_time,"626.0",s,active_calories,"22",kcal,timestamp_16,"11088",s,current_activity_type_intensity,"102",,activity_type,"6",,intensity,"3.0",,,,,
Data,4,stress_level,stress_level_time,"1093938060",s,stress_level_value,"74",,unknown,"-65",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1093938060",,respiration_rate,"15.3",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp_16,"11148",s,heart_rate,"89",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"46|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Definition,4,event,timestamp,1,,start_timestamp,1,,data16,1,,event,1,,event_type,1,,activity_type,1,,unknown,1,,,,,
Data,4,event,timestamp,"1093938120",s,auto_activity_detect_start_timestamp,"1093935240",s,data16,"33",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"33",,,,,
Data,6,monitoring,timestamp_16,"11208",s,heart_rate,"64",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Definition,5,stress_level,stress_level_time,1,,stress_level_value,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093938180",s,stress_level_value,"23",,unknown,"7",,unknown,"68",,unknown,"1",,,,,,,,,,,
Definition,6,respiration_rate,timestamp,1,,respiration_rate,1,,,,,,,,,,,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093938180",,respiration_rate,"13.71",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,7,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11268",s,heart_rate,"68",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"68|28|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093938240",s,stress_level_value,"31",,unknown,"-8",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093938240",,respiration_rate,"14.58",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11328",s,heart_rate,"73",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|0|0|24",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093938300",s,stress_level_value,"34",,unknown,"-12",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093938300",,respiration_rate,"14.68",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11388",s,heart_rate,"72",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|64|6|32",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11448",s,heart_rate,"73",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"4|2|0|40",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093938420",s,stress_level_value,"54",,unknown,"-38",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093938420",,respiration_rate,"13.71",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11508",s,heart_rate,"76",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|48",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1093938420",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11568",s,heart_rate,"65",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1093938480",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093938540",s,stress_level_value,"28",,unknown,"-4",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093938540",,respiration_rate,"14.7",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11628",s,heart_rate,"67",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11688",s,heart_rate,"71",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093938660",s,stress_level_value,"37",,unknown,"-16",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093938660",,respiration_rate,"13.33",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093938720",s,stress_level_value,"45",,unknown,"-26",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093938720",,respiration_rate,"13.9",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11808",s,heart_rate,"73",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"16|40|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093938780",s,stress_level_value,"32",,unknown,"-9",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093938780",,respiration_rate,"13.87",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11868",s,heart_rate,"69",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11928",s,heart_rate,"73",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093938900",s,stress_level_value,"49",,unknown,"-32",,unknown,"68",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093938900",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"11988",s,heart_rate,"81",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1093938960",s,auto_activity_detect_start_timestamp,"1093937220",s,data16,"14",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"14",,,,,
Data,5,stress_level,stress_level_time,"1093938960",s,stress_level_value,"51",,unknown,"-34",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093938960",,respiration_rate,"13.97",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12048",s,heart_rate,"73",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1093939020",s,auto_activity_detect_start_timestamp,"1093938060",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"1",,,,,
Data,5,stress_level,stress_level_time,"1093939020",s,stress_level_value,"42",,unknown,"-23",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939020",,respiration_rate,"14.01",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12108",s,heart_rate,"70",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|80",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12168",s,heart_rate,"72",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"29|2|4|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093939140",s,stress_level_value,"42",,unknown,"-23",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939140",,respiration_rate,"14.08",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"2|64|38|8",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093939200",s,stress_level_value,"51",,unknown,"-35",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939200",,respiration_rate,"12.97",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12288",s,heart_rate,"74",bpm,,,,,,,,,,,,,,,,,,,
Definition,0,event,timestamp,1,,data16,1,,event,1,,event_type,1,,,,,,,,,,,,,,
Data,0,event,timestamp,"1093939200",s,data16,"1",,event,"41",,event_type,"3",,data,"1",,,,,,,,,,,
Definition,1,unknown,unknown,4,,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"10|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1093939260",s,auto_activity_detect_start_timestamp,"1093938120",s,data16,"4",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"4",,,,,
Data,5,stress_level,stress_level_time,"1093939260",s,stress_level_value,"50",,unknown,"-33",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939260",,respiration_rate,"13.34",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12348",s,heart_rate,"72",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"8|20|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1093939320",s,auto_activity_detect_start_timestamp,"1093938360",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"1",,,,,
Data,5,stress_level,stress_level_time,"1093939320",s,stress_level_value,"57",,unknown,"-42",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939320",,respiration_rate,"14.92",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12408",s,heart_rate,"75",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093939380",s,stress_level_value,"42",,unknown,"-22",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939380",,respiration_rate,"14.82",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12468",s,heart_rate,"72",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1093939440",s,auto_activity_detect_start_timestamp,"1093938420",s,data16,"2",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"2",,,,,
Data,5,stress_level,stress_level_time,"1093939440",s,stress_level_value,"22",,unknown,"11",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939440",,respiration_rate,"13.74",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12528",s,heart_rate,"66",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"216|192|0|16",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1093939500",s,auto_activity_detect_start_timestamp,"1093938540",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"1",,,,,
Definition,2,monitoring,timestamp,1,,current_activity_type_intensity,1,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1093939440",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093939500",s,stress_level_value,"45",,unknown,"-26",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939500",,respiration_rate,"13.13",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12588",s,heart_rate,"73",bpm,,,,,,,,,,,,,,,,,,,
Data,3,monitoring,steps,"205",cycles,active_time,"641.0",s,active_calories,"22",kcal,timestamp_16,"12588",s,current_activity_type_intensity,"38",,activity_type,"6",,intensity,"1.0",,,,,
Data,1,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1093939560",s,auto_activity_detect_start_timestamp,"1093938600",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"1",,,,,
Data,5,stress_level,stress_level_time,"1093939560",s,stress_level_value,"33",,unknown,"-10",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939560",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12648",s,heart_rate,"70",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1093939620",s,auto_activity_detect_start_timestamp,"1093938660",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"1",,,,,
Data,5,stress_level,stress_level_time,"1093939620",s,stress_level_value,"43",,unknown,"-24",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939620",,respiration_rate,"13.04",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12708",s,heart_rate,"72",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"10|0|0|24",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093939680",s,stress_level_value,"30",,unknown,"-7",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939680",,respiration_rate,"13.37",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12768",s,heart_rate,"66",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"10|64|6|32",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093939740",s,stress_level_value,"48",,unknown,"-31",,unknown,"66",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939740",,respiration_rate,"14.49",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12828",s,heart_rate,"76",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"28|84|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093939800",s,stress_level_value,"71",,unknown,"-61",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939800",,respiration_rate,"14.5",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12888",s,heart_rate,"80",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"16|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093939860",s,stress_level_value,"48",,unknown,"-30",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939860",,respiration_rate,"14.34",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"12948",s,heart_rate,"77",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"4|2|0|40",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093939920",s,stress_level_value,"32",,unknown,"-9",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939920",,respiration_rate,"15.06",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"13008",s,heart_rate,"70",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1093939920",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093939980",s,stress_level_value,"53",,unknown,"-37",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093939980",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"13068",s,heart_rate,"102",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,3,monitoring,cycles,"0.0",cycles,active_time,"15.0",s,active_calories,"2",kcal,timestamp_16,"13068",s,current_activity_type_intensity,"192",,activity_type,"0",,intensity,"6.0",,,,,
Data,5,stress_level,stress_level_time,"1093940040",s,stress_level_value,"84",,unknown,"-78",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093940040",,respiration_rate,"13.69",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"13128",s,heart_rate,"93",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"0|0|0|48",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093940100",s,stress_level_value,"30",,unknown,"-7",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093940100",,respiration_rate,"13.01",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"13188",s,heart_rate,"76",bpm,,,,,,,,,,,,,,,,,,,
Data,0,event,timestamp,"1093940100",s,data16,"2",,event,"41",,event_type,"3",,data,"2",,,,,,,,,,,
Data,1,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093940160",s,stress_level_value,"30",,unknown,"-6",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093940160",,respiration_rate,"14.47",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"13248",s,heart_rate,"68",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1093940160",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1093940220",s,stress_level_value,"42",,unknown,"-23",,unknown,"65",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1093940220",,respiration_rate,"14.26",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"13308",s,heart_rate,"78",bpm,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,3,monitoring,steps,"214",cycles,active_time,"656.0",s,active_calories,"22",kcal,timestamp_16,"13308",s,current_activity_type_intensity,"38",,activity_type,"6",,intensity,"1.0",,,,,
