Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,6,respiration_rate,timestamp,"1091773500",,respiration_rate,"9.54",breaths/min,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"0|0|0|48",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091773560",s,stress_level_value,"1",,unknown,"95",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091773560",,respiration_rate,"9.42",breaths/min,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"10|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091773620",s,stress_level_value,"2",,unknown,"90",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091773620",,respiration_rate,"9.51",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"9396",s,heart_rate,"50",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091773680",s,stress_level_value,"2",,unknown,"91",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091773680",,respiration_rate,"9.45",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"9456",s,heart_rate,"52",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091773740",s,stress_level_value,"2",,unknown,"91",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091773740",,respiration_rate,"9.21",breaths/min,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091773800",s,stress_level_value,"2",,unknown,"91",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091773800",,respiration_rate,"9.45",breaths/min,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"8|196|0|176",,,,,,,,,,,,,,,,,,,,,,,
Definition,0,event,timestamp,1,,start_timestamp,1,,data16,1,,event,1,,event_type,1,,activity_type,1,,unknown,1,,,,,
Data,0,event,timestamp,"1091773860",s,auto_activity_detect_start_timestamp,"1091770320",s,data16,"44",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"44",,,,,
Definition,1,monitoring,timestamp,1,,current_activity_type_intensity,1,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1091773800",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091773860",s,stress_level_value,"10",,unknown,"59",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091773860",,respiration_rate,"9.35",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"9636",s,heart_rate,"51",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"0|0|0|80",,,,,,,,,,,,,,,,,,,,,,,
Data,0,event,timestamp,"1091773920",s,auto_activity_detect_start_timestamp,"1091772960",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"1",,,,,
Data,5,stress_level,stress_level_time,"1091773920",s,stress_level_value,"21",,unknown,"14",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091773920",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"9696",s,heart_rate,"61",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"29|82|1|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091773980",s,stress_level_value,"46",,unknown,"-28",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091773980",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"9756",s,heart_rate,"73",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091774040",s,stress_level_value,"33",,unknown,"-11",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091774040",,respiration_rate,"9.89",breaths/min,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"16|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1091774040",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091774100",s,stress_level_value,"-2",,unknown,"102",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091774100",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"9876",s,heart_rate,"71",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"34|224|63|8",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091774160",s,stress_level_value,"-2",,unknown,"102",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091774160",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"9936",s,heart_rate,"78",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"10|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Definition,2,unknown,unknown,25,,,,,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"208|38|19|65|2|2|16|159|169|237|244|47|0|1|3|2|3|247|247|246|245|244|1|20|42",,,,,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"208|38|19|65|2|2|1|169|169|244|247|47|0|0|0|0|0|247|247|247|247|247|1|9|40",,,,,,,,,,,,,,,,,,,,,,,
Definition,3,monitoring,ascent,1,,unknown,1,,timestamp_16,1,,,,,,,,,,,,,,,,,
Data,3,monitoring,ascent,"3.048",m,unknown,"6096",,timestamp_16,"9936",s,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1091774220",s,stress_level_value,"-2",,unknown,"102",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091774220",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"9996",s,heart_rate,"81",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"24|1|1|16",,,,,,,,,,,,,,,,,,,,,,,
Definition,4,monitoring,cycles,1,,active_time,1,,active_calories,1,,timestamp_16,1,,current_activity_type_intensity,1,,,,,,,,,,,
Data,4,monitoring,steps,"436",cycles,active_time,"860.0",s,active_calories,"30",kcal,timestamp_16,"9996",s,current_activity_type_intensity,"38",,activity_type,"6",,intensity,"1.0",,,,,
Data,5,stress_level,stress_level_time,"1091774280",s,stress_level_value,"78",,unknown,"-71",,unknown,"97",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1091774280",,respiration_rate,"9.9",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"10056",s,heart_rate,"92",bpm,,,,,,,,,,,,,,,,,,,
Definition,5,unknown,unknown,4,,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"50|80|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1091774280",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Definition,6,stress_level,stress_level_time,1,,stress_level_value,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091774340",s,stress_level_value,"-2",,unknown,"102",,unknown,"97",,unknown,"1",,,,,,,,,,,
Definition,7,respiration_rate,timestamp,1,,respiration_rate,1,,,,,,,,,,,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774340",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,0,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10116",s,heart_rate,"85",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"46|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,monitoring,steps,"457",cycles,active_time,"872.0",s,active_calories,"30",kcal,timestamp_16,"10116",s,current_activity_type_intensity,"6",,activity_type,"6",,intensity,"0.0",,,,,
Data,6,stress_level,stress_level_time,"1091774400",s,stress_level_value,"71",,unknown,"-61",,unknown,"95",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774400",,respiration_rate,"10.41",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10176",s,heart_rate,"88",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"16|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1091774400",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091774460",s,stress_level_value,"73",,unknown,"-64",,unknown,"95",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774460",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10236",s,heart_rate,"82",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"10|0|0|24",,,,,,,,,,,,,,,,,,,,,,,
Data,4,monitoring,steps,"477",cycles,active_time,"878.0",s,active_calories,"31",kcal,timestamp_16,"10236",s,current_activity_type_intensity,"102",,activity_type,"6",,intensity,"3.0",,,,,
Data,6,stress_level,stress_level_time,"1091774520",s,stress_level_value,"68",,unknown,"-57",,unknown,"95",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774520",,respiration_rate,"11.12",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10296",s,heart_rate,"86",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"10|64|160|32",,,,,,,,,,,,,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091774580",s,stress_level_value,"42",,unknown,"-23",,unknown,"95",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774580",,respiration_rate,"10.8",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10356",s,heart_rate,"76",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"4|2|0|40",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1091774580",s,current_activity_type_intensity,"168",,activity_type,"8",,intensity,"5.0",,,,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091774640",s,stress_level_value,"69",,unknown,"-58",,unknown,"94",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774640",,respiration_rate,"10.82",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10416",s,heart_rate,"71",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"0|0|0|48",,,,,,,,,,,,,,,,,,,,,,,
Definition,1,event,timestamp,1,,start_timestamp,1,,data16,1,,event,1,,event_type,1,,activity_type,1,,unknown,1,,,,,
Data,1,event,timestamp,"1091774700",s,auto_activity_detect_start_timestamp,"1091773020",s,data16,"13",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"13",,,,,
Data,4,monitoring,steps,"484",cycles,active_time,"880.0",s,active_calories,"31",kcal,timestamp_16,"10416",s,current_activity_type_intensity,"38",,activity_type,"6",,intensity,"1.0",,,,,
Data,6,stress_level,stress_level_time,"1091774700",s,stress_level_value,"60",,unknown,"-47",,unknown,"94",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774700",,respiration_rate,"11.27",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10476",s,heart_rate,"79",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Definition,2,monitoring,timestamp,1,,current_activity_type_intensity,1,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1091774700",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091774760",s,stress_level_value,"-1",,unknown,"101",,unknown,"94",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774760",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10536",s,heart_rate,"75",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"12|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091774820",s,stress_level_value,"-1",,unknown,"101",,unknown,"94",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774820",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10596",s,heart_rate,"82",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"90|64|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,4,monitoring,steps,"544",cycles,active_time,"897.0",s,active_calories,"31",kcal,timestamp_16,"10596",s,current_activity_type_intensity,"102",,activity_type,"6",,intensity,"3.0",,,,,
Data,6,stress_level,stress_level_time,"1091774880",s,stress_level_value,"-2",,unknown,"102",,unknown,"94",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774880",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10656",s,heart_rate,"81",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"46|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091774940",s,stress_level_value,"76",,unknown,"-68",,unknown,"94",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091774940",,respiration_rate,"11.5",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10716",s,heart_rate,"92",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"16|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091775000",s,stress_level_value,"73",,unknown,"-64",,unknown,"93",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091775000",,respiration_rate,"11.16",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10776",s,heart_rate,"86",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091775060",s,stress_level_value,"77",,unknown,"-69",,unknown,"93",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091775060",,respiration_rate,"12.34",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10836",s,heart_rate,"87",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091775120",s,stress_level_value,"51",,unknown,"-34",,unknown,"93",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091775120",,respiration_rate,"11.8",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10896",s,heart_rate,"84",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"0|0|0|80",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1091775120",s,current_activity_type_intensity,"168",,activity_type,"8",,intensity,"5.0",,,,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1091775180",s,stress_level_value,"60",,unknown,"-47",,unknown,"93",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091775180",,respiration_rate,"10.87",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"10956",s,heart_rate,"78",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"29|2|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,4,monitoring,steps,"555",cycles,active_time,"899.0",s,active_calories,"31",kcal,timestamp_16,"10956",s,current_activity_type_intensity,"70",,activity_type,"6",,intensity,"2.0",,,,,
Data,6,stress_level,stress_level_time,"1091775240",s,stress_level_value,"-1",,unknown,"101",,unknown,"93",,unknown,"1",,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1091775240",,respiration_rate,"11.02",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"11016",s,heart_rate,"80",bpm,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"2|64|38|8",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1091775240",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Definition,3,ohr_settings,timestamp,1,,enabled,1,,,,,,,,,,,,,,,,,,,,
Data,3,ohr_settings,timestamp,"1091775240",s,enabled,"1",,,,,,,,,,,,,,,,,,,,
Definition,4,monitoring,timestamp,1,,distance,1,,cycles,1,,active_time,1,,active_calories,1,,duration_min,1,,activity_type,1,,,,,
Data,4,monitoring,timestamp,"1091775240",s,distance,"495.21",m,steps,"562",cycles,active_time,"900.0",s,active_calories,"31",kcal,duration_min,"534",min,activity_type,"6",,,,,
Definition,5,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp,"1091775240",s,unknown,"6096",,unknown,"4837",,,,,,,,,,,,,,,,,
Definition,6,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp,"1091775240",s,unknown,"0",,unknown,"0",,,,,,,,,,,,,,,,,
Definition,7,monitoring_hr_data,timestamp,1,,resting_heart_rate,1,,current_day_resting_heart_rate,1,,,,,,,,,,,,,,,,,
Data,7,monitoring_hr_data,timestamp,"1091775240",s,resting_heart_rate,"54",bpm,current_day_resting_heart_rate,"52",bpm,,,,,,,,,,,,,,,,
Definition,0,unknown,unknown,25,,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"46|43|19|65|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"46|43|19|65|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
